Episode,Score
901,-130.2599743516139
902,-136.39276393465835
903,-137.50963391610014
904,-137.4950964603567
905,-138.66416640527518
906,-138.01781912629903
907,-140.9673500741419
908,-108.36753112121677
909,-126.28030314330826
910,-139.2836071536678
911,-131.34218303706024
912,-121.24523488273286
913,-122.90165888331344
914,-116.73501557562355
915,-119.59593126758452
916,1925.8611014614569
917,-95.34842350923736
918,-88.09867504751358
919,-135.17808466408167
920,-157.3903398562906
921,1990.756023375343
922,-66.8484942720088
923,-113.12884065798204
924,-150.63571958679935
925,-93.9588224624214
926,-115.69936905629363
927,-97.58811985972503
928,-117.06999351291127
929,-119.5899282293265
930,-136.47437326112401
931,-74.99414727135625
932,-80.34707645986872
933,-147.90690698847504
934,-129.95205546848004
935,-151.20445223808824
936,-149.28545941133336
937,1262.6202266239554
938,-108.55769735220788
939,-58.37626042479563
940,-149.55990576283475
941,-103.16920392559858
942,-67.23115624726144
943,-119.73252553938752
944,-136.51151131603854
945,-69.65320169905964
946,-105.57225036738582
947,-77.6906238507985
948,-99.52771181557655
949,-142.73302675103523
950,1621.5090247792996
951,-145.6017424730612
952,2428.797702337898
953,1654.832769768704
954,-136.7694690856729
955,-113.43322699788645
956,-145.34727891625803
957,-148.5378225456829
958,-127.79901151547047
959,-132.83254890132716
960,-116.25383348771244
961,-106.72827033209315
962,-137.85687003921865
963,-134.7092528978524
964,-83.40089838948384
965,-154.652044168897
966,-123.96963514981964
967,-130.17892319670838
968,-121.21219769835214
969,-137.13768356083827
970,-137.62247745270375
971,-131.68593187998022
972,-107.46193906742725
973,-59.21306273372794
974,-107.76877390656436
975,-133.9908068756156
976,-121.4354045623261
977,2125.7578918772424
978,-58.00111861270395
979,-105.61566671216784
980,-105.21903959224593
981,-137.79261739034575
982,-94.5885878516506
983,-153.12650113925048
984,-94.64629451966998
985,-125.64887254715781
986,-117.79061242879855
987,-119.79353435844017
988,436.8945673864772
989,-126.86788663650336
990,-137.45957988864743
991,-138.43500325801804
992,-147.68295070811922
993,-83.81168230627627
994,-129.3620180912873
995,3060.36966062785
996,-34.093078110165145
997,-146.89209699744058
998,-108.82415464772905
999,-79.99217876408133
1000,-83.81259234998993
1001,-118.23935563693462
1002,-113.62461244657493
1003,-114.44890851973572
1004,-95.32017336802498
1005,-103.06898312285173
1006,-102.89075523625611
1007,-103.76852675493168
1008,-114.8389536205032
1009,-115.09009134406841
1010,-28.42140218863386
1011,-96.50614444322953
1012,-113.57828371568559
1013,-108.23756173877605
1014,-114.83726810138266
1015,-113.04614588110836
1016,-121.38463807050765
1017,-114.34142586228049
1018,-112.54392877296613
1019,-121.20247844143137
1020,-110.9959064654242
1021,-114.7636868153846
1022,-106.44817905370611
1023,-113.74395520439806
1024,-97.03214132808704
1025,-115.44386618472082
1026,-127.08171479002593
1027,-111.49216212327299
1028,-132.36080200823466
1029,-112.0658410357944
1030,-112.51877057462278
1031,-109.26934317257373
1032,-127.11904939875639
1033,-125.61055616548771
1034,-117.83641002619316
1035,-110.98247180965274
1036,-81.41714313271935
1037,-120.67889503323899
1038,-44.20383038476425
